CORESTICKM159SFRBATL
3.8226148153333335
4.263214293
4.8826433043333335
5.4294427113333334
5.8737702936666665
6.554073466666666
6.546257806
6.466553559666667
6.879757354666666
6.972515896
7.068003664666667
7.242646539
6.282023820333333
5.201909910666667
4.917016772
4.002329600333334
3.8758998963333333
3.7746188003333336
3.3193987123333333
3.249164664333333
2.8844398506666664
3.1019566533333336
3.4268802746666664
5.0003640423333335
6.317825925
7.816468700666667
10.074438653
11.014412715
11.660767459
11.019418273333335
9.069480840666666
7.962578806333333
7.466507443333334
6.894788109333334
7.177767948333333
6.562426871666666
6.068036901
6.747304837666667
6.862437454999999
7.104545441666667
7.382208791666667
7.578820996666667
8.221860431666668
9.102000972333334
9.439005945
10.090167772666666
10.807942590000001
11.972686396333335
13.800298616333334
15.214881517333334
13.496507473333333
12.880014186666665
11.188904411666668
9.508641635333333
11.761978706666667
10.548692975333333
9.300033988000001
9.004101839666667
7.066016678666667
5.177362209
4.455718182333333
3.3518182646666665
2.4508275286666668
3.596557226
4.539689325
4.699730280333333
5.007283728
5.024163238333333
4.841625796
4.936544191333333
4.8793875
5.009053080666667
5.200894832333333
5.134736750666667
4.910461112
4.703908635666667
4.406619880666667
4.3295668376666665
4.259249547666666
4.326115747
4.396599764666667
4.493915003000001
4.698775439666666
4.7136083730000005
4.76071654
4.702114735333333
4.805949207666667
4.809836198
5.004997429666667
5.271471825666667
5.761079016666667
5.710902147333333
5.717311262666667
5.144420091333333
4.516699897666666
4.328545741
3.9633060206666664
3.9510126203333336
3.5822418353333334
3.5812156336666665
3.4749123466666667
3.5021004883333333
3.524603721
3.469830095666667
3.453943741
3.2582229763333337
3.2649586256666665
3.064664348333334
3.145260705666667
3.3314208826666665
3.325595862
3.4079687323333334
3.2238374333333333
3.0347783209999997
3.0779950176666673
2.9935180663333334
2.856496043
2.8698563709999996
2.6502380986666663
2.5963390453333335
2.679011616
2.617344784
2.6105120223333333
2.4988203466666667
2.3122856666666665
2.150058
2.092243
2.121763
2.3993420000000003
2.556459333333333
2.8282900000000004
2.9207249999999996
2.940032
3.1219136666666665
3.2827566666666663
3.5503286666666667
3.5177929999999997
3.3865486666666667
3.1456356666666667
2.851226666666667
2.697638
2.350286
2.185938333333333
2.0481346666666664
2.0378456666666667
2.2824293333333334
2.2455293333333333
2.2757726666666667
2.275545333333333
2.257718666666667
2.291963
2.4020569999999997
2.5043676666666665
2.82766
3.1720473333333334
3.18104
3.129683333333334
2.784459333333333
2.486496333333333
2.6188326666666666
2.684794
2.8174930000000002
3.0542993333333333
2.771273666666667
2.5054153333333335
2.237264
1.7567016666666666
1.3965153333333333
1.0483168
0.8135759
0.6996849666666667
0.7754744666666666
1.0839320666666667
1.2534413333333332
1.5971323333333334
1.9054520000000001
2.084076666666667
2.2063086666666667
2.216934
2.1697710000000003
2.102180333333333
1.903783
1.8884146666666666
1.8766796666666667
1.8108643333333332
2.0986553333333333
2.0025020000000002
1.9872786666666666
1.979496
2.071334333333333
2.189406
2.3892046666666666
2.5084486666666668
2.553579
2.6369336666666663
2.535372666666667
2.584297
2.165805
2.0993926666666667
2.1315233333333334
2.215949666666667
2.528900333333333
2.471359
2.449275666666667
2.3693143333333335
2.382091
2.5764183333333333
2.7574086666666666
2.7323793333333337
2.0623356666666663
2.1582383333333333
1.681852
1.4660193333333333
2.4434543333333334
2.4222259999999998
3.2161486666666668
4.260048666666667
5.017079666666667
5.963353000000001
6.424551999999999
6.467833333333334
5.942054333333334
5.179248666666667
4.708538999999999
4.5054124196666665
