Close/Last,Volume,Open,High,Low,daily_returns
308.76,40950400,310.41,310.63,305.1293,-0.007138722747443649
313.46,36635990,309.63,315.12,308.88,0.015222179038735462
301.25,43729970,309.49,311.23,299.96,-0.03895233841638479
305.94,35096490,300.21,308.8,299.97,0.015568464730290499
300.95,28533290,306.17,307.84,299.9,-0.016310387657710645
304.56,32421190,301.25,305.561,299.95,0.011995348064462563
311.21,31284670,309.865,311.93,307.39,0.021834778040451752
302.38,45386200,304.04,309.12,300.7,-0.028373124256932614
295.04,39175620,303.19,304.29,294.22,-0.02427409220186516
295.0,36359490,293.77,296.76,291.35,-0.00013557483731030384
300.47,27379490,300.008,300.8,297.02,0.018542372881356073
299.5,29982120,298.365,300.87,293.68,-0.003228275701401273
290.73,32461580,296.36,296.8,290.0,-0.029282136894824617
287.93,34264010,293.05,293.86,286.305,-0.009630929040690739
287.72,41736120,285.0,291.54,284.5,-0.0007293439377625832
280.27,37811170,290.18,291.7,280.1,-0.02589322952870865
294.59,56989690,272.51,295.16,271.52,0.05109358832554323
297.31,32546720,295.14,297.63,291.655,0.009233171526528583
298.79,34627460,294.31,299.14,293.0,0.004977969123137527
294.95,31217780,296.4,299.97,292.15,-0.012851835737474615
300.19,31873010,295.36,301.47,293.698,0.017765723003899003
295.92,27314470,302.89,303.13,294.05,-0.014224324594423465
289.86,32369660,294.29,295.66,287.165,-0.0204785077047851
278.91,43157180,288.53,289.69,278.53,-0.03777685779341744
275.85,48159480,277.8,283.96,270.0,-0.010971281058405946
288.5,35204480,283.44,289.6,280.78,0.045858256298712874
285.59,30628010,283.02,286.6,280.58,-0.010086655112651721
280.07,27209330,287.96,289.51,279.43,-0.019328407857417962
276.44,30660750,280.34,285.3992,275.82,-0.012961045452922426
287.15,34245090,280.35,287.82,278.725,0.03874258428592081
294.39,37826330,289.11,294.57,283.2,0.025213303151663036
295.22,30816630,293.29,295.61,289.37,0.002819389245558801
300.43,43390630,295.37,301.0,292.73,0.017647855836325332
299.16,28351250,298.89,300.14,294.9,-0.004227274240255596
304.06,27599690,299.8,305.0,298.77,0.016379195079555986
299.49,25715380,300.51,303.23,297.7201,-0.015029928303624263
304.1,24484460,299.14,304.2,298.315,0.015392834485291607
303.68,22566450,305.23,305.5,299.2855,-0.0013811246300559077
310.7,29578190,304.33,310.8,304.33,0.023116438356164393
315.41,30393400,313.91,315.82,309.05,0.01515931766977796
313.86,28163560,313.76,315.95,311.58,-0.004914238610063126
308.31,33422070,313.9,315.14,307.89,-0.01768304339514437
309.42,27110530,309.37,310.13,305.54,0.0036002724530506125
314.97,24335870,310.09,315.11,309.71,0.017936784952491847
310.88,23156720,313.27,314.865,309.87,-0.012985363685430462
299.5,40110370,305.19,307.0,296.71,-0.0366057642820381
301.37,31411160,296.66,303.65,296.35,0.006243739565943152
296.97,24361920,300.44,301.12,296.28,-0.014599993363639263
285.26,34569260,291.79,292.61,285.0,-0.039431592416742545
282.06,30966720,289.235,290.739,280.49,-0.011217836359812106
287.62,21907180,282.73,288.58,281.3,0.019712117989080236
279.83,28221610,288.09,288.305,279.32,-0.027084347402823283
280.52,20778000,278.91,282.46,278.34,0.0024657827966980683
285.3,22297720,279.38,286.17,278.41,0.017039783259660712
286.36,22906670,289.4,289.7,285.3702,0.0037153873116018143
280.81,29454590,288.58,293.3,280.06,-0.0193811984914094
274.03,29405800,281.68,283.2,273.38,-0.024144439300594844
280.72,35678850,273.29,281.11,270.77,0.024413385395759768
270.22,46518450,277.5,278.3599,270.0,-0.037403818751781115
283.22,63477690,282.1,290.97,279.16,0.04810894826437706
289.63,33646570,285.185,290.98,281.4562,0.022632582444742422
277.52,37073920,288.61,289.88,276.5,-0.041811966992369665
284.47,35151110,277.71,284.94,276.22,0.025043240126837896
281.78,25978610,283.96,284.13,280.15,-0.009456181671178121
289.98,33599320,282.59,290.88,276.73,0.02910071687131821
277.35,43260390,285.54,286.35,274.34,-0.043554727912269775
274.73,37780320,274.805,279.25,271.27,-0.009446547683432449
264.58,47725950,270.06,272.36,263.32,-0.036945364539730075
269.5,39336420,271.69,273.75,265.07,0.018595509864691273
260.55,48975900,265.68,271.36,259.3,-0.033209647495361705
255.35,51033800,257.69,259.88,250.02,-0.019957781615812742
261.12,34925090,257.35,263.04,255.35,0.02259643626395147
261.5,32550930,259.955,265.82,255.78,0.001455269607843146
266.82,28828800,266.11,268.33,262.46,0.020344168260038265
254.08,31355990,263.0,263.6,252.77,-0.04774754516153201
253.14,32692290,253.9,257.67,251.88,-0.003699622166246974
252.56,39199280,257.24,258.54,246.44,-0.0022912222485580447
260.65,33175380,255.49,261.5,253.43,0.03203199239784604
259.62,29043900,257.89,261.33,253.5,-0.003951659313255251
262.52,28547950,258.14,264.58,257.125,0.011170171789538497
265.9,25002110,262.27,267.11,261.4294,0.01287520950784704
273.24,26910810,268.48,273.34,267.56,0.027604362542309246
271.87,37827700,272.53,274.77,268.93,-0.0050139071878202435
272.42,25292170,275.195,277.69,270.04,0.002023025710817805
274.58,44008210,264.45,274.65,261.6,0.007928933264811588
270.02,28058960,270.31,273.45,268.41,-0.01660718187777699
268.75,22400340,272.06,274.18,267.22,-0.0047033553070142675
272.5,22860680,266.635,273.13,265.94,0.013953488372093092
270.41,17372340,271.71,273.0,269.61,-0.007669724770642095
264.79,26439730,267.78,272.7081,264.63,-0.02078325505713552
252.99,31445840,260.58,260.58,252.53,-0.044563616450772336
242.26,46135790,245.11,249.0242,241.53,-0.042412743586703106
244.49,28651490,243.86,245.74,241.51,0.009204986378271274
251.76,33111730,248.31,255.3,246.42,0.029735367499693188
244.97,33169160,245.98,247.4174,243.02,-0.026970130282809035
247.65,43084780,244.7,250.5,244.03,0.010940115116136795
253.74,29928300,250.255,254.75,249.51,0.024591156874621545
253.13,25961220,251.89,257.17,250.37,-0.0024040356270198515
258.86,25861450,255.57,259.37,253.63,0.022636589894520665
267.7,33923230,261.808,267.98,261.72,0.03414973344665051
264.89,24615110,268.205,268.3,263.28,-0.010496824803884919
256.48,27380250,263.98,266.91,256.32,-0.03174902789837275
260.26,20069840,257.59,261.97,255.76,0.014737991266375428
256.83,31730870,257.05,259.53,252.9,-0.013179128563743925
259.58,22837690,256.39,259.77,254.61,0.010707471868551144
262.85,22971630,256.16,262.98,254.74,0.012597272517143265
266.21,23824420,263.75,267.99,262.4,0.012782956058588368
268.4,20859870,265.12,269.055,265.02,0.008226588032004711
267.66,19658750,264.79,268.1,263.285,-0.002757078986587058
264.51,19519110,265.65,266.53,262.18,-0.0117686617350371
253.67,35868450,265.88,265.94,252.04,-0.04098143737476845
252.72,29497420,250.19,253.55,248.11,-0.0037450230614577418
254.08,25102820,250.57,255.1374,245.94,0.005381449825894391
256.72,29774050,255.72,260.3699,254.7727,0.010390428211586977
254.25,20975030,259.75,260.84,253.3,-0.00962137737612978
259.53,25012560,257.575,259.72,253.68,0.02076696165191727
262.27,22788280,259.9,264.87,258.91,0.010557546333757273
264.84,22404680,259.79,264.89,257.03,0.009799062035307005
260.36,21881290,265.24,265.33,259.07,-0.016915873735085185
258.83,21056000,260.995,261.5,256.81,-0.005876478721769995
251.9,39347960,259.86,259.88,249.57,-0.026774330641733846
268.74,45994050,261.16,270.05,258.85,0.0668519253672093
276.41,33459330,269.75,277.84,267.87,0.02854059685941812
280.74,32152750,277.7,282.0,276.63,0.015665135125357166
278.01,21539580,277.82,281.28,275.84,-0.009724300064116287
274.82,22754180,276.0,277.89,272.38,-0.011474407395417385
282.47,23518870,276.76,283.5,276.61,0.027836402008587502
283.65,18098670,281.8,283.8,280.1677,0.0041774347718339655
282.91,16774610,279.15,283.65,278.68,-0.0026088489335447385
280.32,18757820,284.05,285.92,279.32,-0.009154854900851994
282.3,23405240,279.64,283.08,277.61,0.007063356164383583
289.16,24687850,288.17,289.81,286.94,0.024300389656394028
287.02,20065940,290.85,291.21,286.51,-0.007400746991285234
291.91,22619680,288.48,291.91,286.94,0.017037140268970852
293.47,18085650,291.0,294.18,290.11,0.005344112911513932
292.71,18102880,291.99,294.04,290.42,-0.002589702524960158
291.32,18253360,289.74,293.35,289.47,-0.004748727409381259
290.17,17186190,290.189,291.91,289.08,-0.003947549086914637
286.15,20570030,288.9,289.25,285.56,-0.013853947685839474
277.75,25061070,282.08,282.46,277.22,-0.029355233269264258
276.44,17527410,276.44,278.86,275.4,-0.004716471647164711
275.79,18137020,275.41,277.23,275.11,-0.0023513239762695815
278.85,16583410,277.33,279.02,274.52,0.011095398672903212
268.09,27549310,279.08,280.34,267.98,-0.038587053971669505
265.23,20338540,265.85,267.4,263.85,-0.010668059233839178
262.97,22767070,266.67,267.05,260.66,-0.008520906383139182
261.47,24791830,265.39,267.11,261.33,-0.005704072707913399
260.4,23263430,258.87,260.89,255.41,-0.004092247676597882
256.06,22855380,261.695,264.74,254.47,-0.016666666666666607
253.25,21328240,256.2,257.83,251.94,-0.010973990470983352
258.09,24126700,254.7,258.83,253.22,0.01911154985192498
258.52,20319910,257.51,260.43,254.79,0.0016660854740595532
264.46,22093190,260.5,265.23,260.29,0.022976945690855732
266.65,18747690,265.78,267.45,265.16,0.008281025485895821
251.99,33353320,258.84,260.4,251.59,-0.05497843615225939
252.22,23912950,253.53,254.23,249.86,0.0009127346323265506
245.38,31530950,249.77,251.4,244.02,-0.02711918166679883
244.74,39791770,244.26,245.3,242.0627,-0.002608199527263766
244.52,26826930,242.465,245.14,240.85,-0.0008989131323036137
242.45,26660300,242.065,243.51,239.64,-0.008465565188941704
238.95,28625560,244.27,247.66,238.9,-0.014435966178593551
240.98,31061160,237.87,243.86,237.57,0.008495501150868279
237.92,34176050,239.54,241.13,235.2,-0.012698149224002031
237.45,27694190,237.045,241.45,236.9,-0.0019754539340954835
236.41,27018730,239.98,241.8,234.5,-0.004379869446199169
241.07,29029680,236.81,242.33,234.73,0.019711518125290706
237.5,27484230,238.89,239.95,234.41,-0.014808976645787508
232.9,35694830,238.29,240.54,232.73,-0.01936842105263159
240.74,28880360,235.41,241.61,234.66,0.033662516101331086
248.88,34888420,245.09,250.36,244.975,0.03381241173049765
249.2,20347140,245.99,250.58,244.1,0.0012857602057216866
246.79,20239890,247.93,250.34,246.08,-0.009670947030497534
234.24,37769600,240.902,241.32,233.17,-0.05085295190242711
229.25,29743610,233.05,234.559,226.73,-0.02130293715846998
225.41,30473950,227.62,229.06,224.11,-0.01675027262813522
225.75,21903940,225.4,227.86,223.96,0.0015083625393728095
234.24,42551820,219.85,236.1,219.13,0.03760797342192701
228.56,30198590,235.54,237.24,228.34,-0.02424863387978149
237.53,28142270,235.82,238.96,235.135,0.03924571228561424
238.5,26329590,243.24,243.93,235.37,0.004083694691196849
236.48,19985700,237.04,239.61,234.29,-0.008469601677148941
236.15,21811020,235.77,241.31,234.87,-0.0013954668470905762
242.12,26299730,234.74,243.0,234.5,0.02528054202837171
247.25,24911210,243.76,247.84,241.295,0.021187840740128916
250.66,34775510,247.26,251.04,245.83,0.013791708796764501
231.32,82684850,231.17,238.3,230.06,-0.07715630734859968
226.75,40424650,231.04,233.69,225.78,-0.01975618191250217
235.87,40647720,226.24,236.6,226.05,0.040220507166482955
232.13,28357270,233.76,234.92,231.15,-0.01585619197015309
228.17,30592270,234.6,235.74,227.325,-0.017059406367121888
220.1,38407010,229.46,231.3,220.04,-0.035368365692246995
214.25,36633920,220.09,220.41,213.98,-0.02657882780554288
221.39,36789060,217.55,221.59,213.431,0.033325554259043155
227.87,33497980,221.99,228.41,221.28,0.029269614707078118
228.87,28192550,228.7,231.65,225.84,0.004388467108439098
224.51,27852910,227.37,228.6327,224.33,-0.019050115786254262
242.98,46268020,235.43,243.33,235.0,0.08226805042091656
247.11,34620250,242.99,247.99,241.93,0.01699728372705578
241.55,31123340,241.985,243.91,239.21,-0.022500101169519615
241.97,31390120,245.66,247.0,240.03,0.0017387704409024263
241.73,24093270,242.79,243.8,240.42,-0.0009918584948547249
241.68,23123540,237.78,243.25,237.63,-0.00020684234476475716
241.22,27613520,243.51,243.74,239.03,-0.0019033432638199121
242.05,26394700,241.43,244.67,241.19,0.0034408423845453395
245.03,19665700,243.59,245.31,240.71,0.012311505887213414
247.58,19508460,245.105,248.28,244.27,0.010406888952373183
247.49,9200772,247.31,248.7,246.73,-0.0003635188625898955
241.76,24810270,246.08,246.65,240.8,-0.0231524506040649
240.33,17956310,241.4,242.79,238.21,-0.005914956982130959
255.14,47594240,240.57,255.33,239.86,0.061623600882120266
254.69,26041520,253.87,256.12,250.9156,-0.0017637375558516855
255.02,21528520,249.82,256.06,249.69,0.0012956928030154469
250.2,23435290,252.01,253.819,248.06,-0.01890047839385156
245.12,22463730,250.82,251.86,243.78,-0.020303756994404454
244.37,20481520,244.83,246.16,242.205,-0.0030597258485639545
247.4,22611760,244.84,248.74,243.06,0.012399230674796424
245.42,20609740,244.695,248.31,244.16,-0.008003233629749418
252.51,30665070,247.445,252.54,247.17,0.028889251079781575
256.92,42196880,261.69,263.915,253.07,0.017464654865154028
257.22,35410930,257.13,262.588,254.31,0.0011676786548342477
249.01,35568090,253.72,254.2,247.34,-0.031918202317082756
244.69,86101990,248.55,249.84,243.51,-0.01734870085538731
240.45,29696440,244.86,245.21,238.71,-0.017328047733867424
241.8,25150800,239.4,242.91,238.42,0.005614472863381348
244.43,23690610,241.69,245.615,240.11,0.010876757650951197
238.19,28651660,241.255,241.99,233.87,-0.025528781246164534
238.73,21206980,236.11,238.87,233.9428,0.0022670976951173483
236.96,16688650,238.7,238.93,235.83,-0.007414233653080804
234.53,17457100,236.89,239.72,234.17,-0.010254895340985892
241.01,19770690,235.65,241.92,235.65,0.027629727540186666
239.82,21938470,238.21,239.96,236.66,-0.004937554458321225
239.58,25740040,243.08,245.75,237.4,-0.001000750562922148
229.1,50623390,232.275,232.87,225.96,-0.04374321729693642
222.31,39585620,227.2,227.55,221.7602,-0.02963771278917504
224.93,43613570,223.0,225.7601,219.35,0.01178534478880855
227.12,27369780,226.45,231.2366,226.41,0.009736362423865108
228.85,27033880,227.755,231.31,227.33,0.007617118703768799
235.77,28669330,231.29,235.95,231.11,0.030238147258029313
238.51,27269490,235.26,239.9,233.56,0.011621495525300007
239.23,21333270,237.002,239.37,234.92,0.0030187413525637474
240.35,29831260,237.97,240.91,237.09,0.0046816870793797705
235.81,30028690,241.565,242.38,235.52,-0.0188891200332848
231.93,28623030,233.78,235.52,230.68,-0.016453924769941897
240.22,35389810,234.855,240.74,234.51,0.035743543310481574
242.58,31933950,241.1,245.165,239.65,0.009824327699608837
242.04,40234440,242.5,243.95,240.44,-0.0022260697501855775
240.61,66526640,234.48,243.3,230.9,-0.005908114361262484
248.0,33454490,243.65,248.31,242.0,0.030713602925896533
248.16,26498940,248.99,249.83,246.83,0.00064516129032266
242.71,25867370,244.51,245.6,242.2,-0.021961637653126975
247.81,26541070,243.45,247.95,242.945,0.021012731243047256
252.75,31259910,248.0,255.18,245.47,0.019934627335458588
264.6,39940440,258.82,264.69,257.25,0.04688427299703268
258.35,29077260,259.542,264.2,257.1,-0.02362055933484508
256.77,22518000,257.44,258.3,254.78,-0.006115734468744138
267.56,50841370,260.53,268.775,260.08,0.04202204307356783
266.73,54686050,273.2,276.76,266.21,-0.003102107938406262
263.62,42375100,273.8,273.98,262.8,-0.01165973081393179
263.1,25818490,261.53,264.09,260.662,-0.001972536226386379
271.32,44630920,267.64,274.6,267.15,0.03124287343215504
272.17,37047920,272.67,274.97,269.28,0.0031328320802006537
269.32,28962160,268.32,270.73,266.18,-0.010471396553624612
262.15,29603620,264.02,266.74,261.9,-0.02662260507945946
258.06,30000060,259.39,260.09,256.0,-0.015601754720579675
252.67,28397440,254.48,255.49,251.59,-0.020886615515771534
251.51,22491060,254.09,254.34,250.34,-0.004590968456880451
254.77,29219100,255.56,256.84,250.48,0.012961711263965725
249.22,24990910,249.96,251.0,248.1,-0.021784354515837823
250.16,21190040,252.46,252.82,249.39,0.003771767915897506
249.42,22490950,249.07,251.49,248.73,-0.0029581068116405485
246.27,27565260,250.76,250.93,245.79,-0.012629299975944086
251.11,24833650,246.55,251.4,245.61,0.019653226133918178
255.29,30760140,252.19,255.62,251.39,0.01664609135438644
256.87,24109850,256.425,260.12,255.98,0.006189039915390326
254.15,21473180,256.3,257.69,253.39,-0.010589013898080757
253.7,17340220,254.04,254.5417,250.81,-0.0017706079087154158
252.32,26653390,255.82,259.56,251.58,-0.005439495467087108
248.59,28333930,251.08,252.79,247.6,-0.014782815472415889
253.92,33339720,247.4,257.91,245.73,0.021440926827305917
260.79,33620290,256.75,261.07,255.86,0.0270557655954633
265.44,46028050,259.98,266.48,259.21,0.017830438283676475
276.2,54832140,265.205,276.56,263.28,0.040536467751657534
279.43,69527370,278.26,283.33,276.3201,0.011694424330195519
272.23,43466650,276.98,277.48,269.85,-0.02576673943384744
273.78,34558700,274.88,275.0,269.5191,0.005693714873452382
272.29,34873330,273.4,281.04,272.18,-0.0054423259551462655
277.66,36610880,277.94,281.06,275.2,0.019721620331264456
280.57,28199960,277.24,280.63,275.28,0.010480443708132059
276.38,26840210,280.5,281.4589,275.52,-0.014933884592080449
275.23,21878650,275.79,276.14,272.0451,-0.004160937839206791
280.51,25087030,278.96,281.1398,278.41,0.019183955237437766
284.05,25053410,284.23,284.46,281.48,0.01261987094934236
288.3,32765980,283.73,289.27,283.0,0.01496215455025518
287.23,24883340,286.52,288.27,283.95,-0.003711411723898661
287.18,25824300,287.23,290.4499,285.67,-0.00017407652404000107
284.34,22064770,285.85,287.15,282.92,-0.009889268054878553
291.6,29770330,283.21,292.08,282.03,0.025532812829710982
289.39,23102990,289.208,289.6,284.71,-0.007578875171467936
282.83,27276590,285.75,285.98,281.64,-0.022668371401914356
283.49,27403430,284.79,287.01,281.96,0.0023335572605451826
289.84,24222680,283.59,289.9,283.17,0.02239937916681356
286.14,20987920,287.0,288.48,283.69,-0.012765663814518269
288.8,23836220,289.93,291.6,286.16,0.009296148738379806
288.37,20161850,291.57,291.755,287.01,-0.0014889196675900163
288.45,17150270,285.99,289.05,284.54,0.0002774213683809368
286.11,23244360,285.25,289.03,285.08,-0.008112324492979606
285.76,21676390,285.01,286.27,283.0608,-0.001223305721575696
281.77,26611010,282.09,284.95,278.72,-0.013962765957446832
275.42,45772240,279.51,281.6,275.37,-0.022536111012527837
295.37,64599180,296.7,299.57,292.73,0.07243482680996283
304.83,46462640,295.97,305.2,295.25,0.03202762636692946
307.26,36469610,304.01,308.93,303.31,0.00797165633303809
305.56,21294120,306.97,308.6,305.15,-0.005532773546833236
305.41,26404430,307.76,309.18,303.91,-0.000490901950517042
304.4,22360750,306.62,308.61,304.09,-0.0033070298942406984
305.41,22519910,306.24,307.7626,303.4,0.0033180026281209862
310.65,28197050,305.72,311.97,304.27,0.017157264005762674
308.65,21318610,310.13,310.2,306.09,-0.006438113632705633
307.0,21340830,308.0,310.04,306.31,-0.005345861007613695
312.31,30078040,308.62,313.0,307.67,0.01729641693811068
310.11,31680180,310.1,311.12,306.2601,-0.0070442829240178195
308.97,19774700,310.55,310.65,306.6,-0.0036761149269614046
309.46,16336550,309.095,309.905,307.59,0.0015859144900798317
311.74,26730350,309.83,313.71,309.83,0.007367672720222318
314.0,24315010,312.29,314.43,310.74,0.007249631102842047
318.52,27275990,314.53,319.04,313.72,0.0143949044585987
318.34,27546700,316.74,318.75,316.37,-0.0005651136506341636
321.18,24115660,318.6,322.59,318.01,0.008921279135515547
315.26,30797170,320.03,322.72,315.25,-0.018432031882433586
313.85,23384890,314.73,316.5,312.61,-0.004472498889805165
325.92,43301740,323.24,326.9,320.0,0.03845786203600454
332.89,36630630,324.02,333.4,323.88,0.02138561610211087
331.21,29503070,335.23,335.74,330.52,-0.005046712127129149
328.39,45950550,332.29,335.94,327.33,-0.008514235681289839
332.58,26773850,325.93,333.53,324.72,0.012759219221048168
335.4,25873770,334.247,337.5,332.55,0.00847916290817241
335.94,21307050,335.22,338.5599,334.6601,0.001610017889087656
333.68,20396220,335.33,335.37,332.17,-0.006727391796154003
323.38,40717130,331.65,334.49,322.5,-0.030867897386717802
325.26,23277710,323.935,326.64,323.35,0.0058135939142804904
326.79,22528950,324.99,329.99,324.41,0.004703929164360909
331.85,24306750,328.58,332.0999,325.16,0.015483949937268537
334.29,22951280,334.465,336.98,330.39,0.007352719602229829
337.34,26003790,334.34,339.04,332.81,0.00912381465194878
348.1,38899080,337.48,349.84,337.2,0.03189660283393625
342.33,46551990,351.32,351.47,341.95,-0.01657569663889702
338.05,26375410,339.31,342.08,335.86,-0.012502556013203603
333.56,25117800,336.37,337.73,332.07,-0.013282058867031488
339.71,23556760,334.12,340.12,333.34,0.018437462525482617
335.02,23146900,334.36,337.96,333.45,-0.013805893261899849
328.6,21520580,333.72,336.11,328.49,-0.019163035042683907
334.57,24354110,331.86,336.15,329.3,0.01816798539257447
335.85,20259520,334.66,337.98,333.81,0.003825806258779929
335.05,16997040,334.71,336.11,332.62,-0.0023820157808546183
340.54,26832760,337.75,342.73,337.2,0.01638561408744965
337.99,12484240,339.19,340.9,336.571,-0.007488107123979626
338.15,18172380,335.09,341.65,334.7276,0.00047338678659114564
341.27,28195530,337.3,342.99,335.5,0.009226674552713199
337.22,21214820,339.32,341.79,337.0,-0.011867436340727178
331.83,32791450,334.6,335.23,327.59,-0.015983630864124465
332.47,26698220,331.06,332.86,327.0,0.0019286984299191623
337.2,29995260,336.6,341.652,335.67,0.014226847535115938
342.66,20567160,339.56,343.74,339.02,0.016192170818505547
345.24,28352730,347.59,351.43,344.31,0.007529329364384552
345.73,20363930,345.678,346.99,342.2,0.0014193025141930882
359.49,64872710,345.83,366.78,342.17,0.039799843808752566
355.08,39732900,361.75,362.46,352.435,-0.012267378786614436
346.87,33778400,353.57,357.97,345.37,-0.02312155007322292
343.77,69405380,349.15,350.3,339.83,-0.00893706575950648
345.11,26719210,345.85,346.92,342.31,0.0038979550280711095
350.98,41637740,347.11,351.89,345.07,0.01700906957202042
337.77,58383700,341.44,344.67,333.11,-0.0376374722206394
330.72,39635260,340.48,341.33,329.05,-0.020872191135979934
338.37,28484870,333.67,340.01,333.17,0.023131349782293142
335.92,25446020,336.92,337.695,333.36,-0.007240594615361862
336.34,18381250,335.19,338.54,333.7,0.0012502976899260165
327.5,27761260,333.63,333.63,326.3551,-0.026282927989534355
326.66,18360350,326.0,329.88,325.95,-0.002564885496183167
327.78,23741480,331.88,335.14,327.24,0.0034286414008446453
330.11,17741530,328.37,331.11,327.52,0.007108426383550137
326.05,22327570,326.96,328.75,323.0,-0.01229893065947718
322.23,22373270,326.47,327.11,321.0499,-0.011715994479374325
322.93,20113730,326.015,328.26,321.18,0.002172361356794772
321.01,24355490,320.26,322.41,319.21,-0.005945560957483109
324.04,18836140,321.39,324.06,320.08,0.009438958287903976
321.86,16966290,323.0,325.09,320.9034,-0.0067275644982101035
320.4,20698860,320.8,324.42,319.8035,-0.004536133722736757
316.88,21257160,320.54,321.87,316.21,-0.01098626716604234
316.48,24755010,314.49,318.38,311.5508,-0.0012623074981065185
321.88,24039960,317.93,322.77,317.04,0.017062689585439772
322.46,16102020,325.5,326.075,321.46,0.0018019137566793741
327.0,21166380,323.82,329.2,323.46,0.014079265645351446
319.97,23281430,332.85,332.98,319.96,-0.02149847094801216
322.98,21684100,321.47,325.36,318.8001,0.009407131918617306
323.7,14808480,325.66,326.15,321.722,0.0022292402006314216
328.41,19284590,321.88,328.9835,321.88,0.014550509731232841
328.79,15222110,328.67,329.81,326.445,0.0011570902225876978
327.76,26410950,329.2,330.9099,326.78,-0.003132698683050106
328.66,14942020,331.31,331.99,326.78,0.002745911642665577
333.55,18553860,329.0,334.85,328.66,0.014878597943163152
332.88,17535770,333.38,334.46,330.18,-0.0020086943486734565
329.91,18381000,331.29,333.08,329.03,-0.008922134102379187
334.27,19548170,330.09,336.16,329.46,0.013215725500894004
337.94,16583320,337.24,338.42,335.43,0.010979148592455301
331.77,17565480,335.815,336.79,331.48,-0.018257678877907413
336.06,16544410,331.31,336.85,331.17,0.012930644723754492
338.7,20267050,339.148,340.86,336.57,0.007855740046420312
330.22,37679790,336.92,337.3975,329.65,-0.025036905816356536
329.06,16834210,327.8,330.4,326.36,-0.0035128096420569133
328.65,16514490,326.17,329.39,324.51,-0.0012459733787152372
320.77,21436530,329.51,329.59,320.51,-0.023976875095085948
319.53,35560360,319.26,325.3499,315.0,-0.0038656981637934518
317.01,21447890,321.32,321.45,316.15,-0.007886583419397186
317.54,17835960,316.59,317.67,315.0,0.0016718715497934244
312.14,26297570,315.13,315.88,310.02,-0.01700573156137819
312.79,19410080,312.3,314.299,309.69,0.0020823989235601026
313.64,19683560,310.99,315.48,309.45,0.0027174781802485892
315.75,24147300,317.75,319.47,314.98,0.006727458232368422
321.8,20570010,316.28,321.888,315.18,0.01916072842438643
313.39,21033490,320.83,321.39,311.215,-0.02613424487259175
318.955,20720140,314.03,320.04,314.0,0.017757426848336033
319.36,16965630,319.09,319.98,314.9,0.0012697715978744473
327.26,25673630,316.55,329.19,316.3,0.024736973947895757
329.82,19891180,324.75,330.3,323.18,0.007822526431583432
328.39,20557090,330.96,331.1,327.67,-0.0043356982596568505
332.42,20063250,331.21,332.82,329.14,0.012271993666067793
331.16,19313100,330.565,333.6299,328.72,-0.0037903856566993133
327.73,21085700,332.38,333.83,326.36,-0.010357531102790252
332.64,22158050,331.05,336.14,330.6,0.014981844811277512
332.06,18338520,329.59,333.46,327.41,-0.0017436267436267139
330.11,23153600,332.49,335.59,328.3,-0.005872432692886842
331.32,25052070,332.15,336.88,330.91,0.0036654448517159377
326.67,25027720,331.72,331.92,325.45,-0.014034770010865505
329.32,24374750,325.47,332.725,324.39,0.008112162120794686
330.53,31153570,331.3,331.84,327.6,0.0036742378233936
340.67,55053830,345.02,346.2,337.62,0.03067800199679316
327.89,37828540,340.54,341.63,326.94,-0.03751431003610539
329.81,29856520,330.425,336.72,328.4007,0.00585562231236092
337.31,22828080,333.41,339.45,331.83,0.022740365665079976
338.11,20265280,338.85,339.0,334.69,0.0023717055527556763
346.07,28158820,339.79,347.42,339.65,0.02354263405400614
348.32,24348070,347.24,348.83,344.77,0.006501574825902301
352.8,23637670,349.63,354.39,347.33,0.012861736334405238
356.53,23828300,353.45,357.54,353.35,0.010572562358276638
360.53,25833930,359.4,362.46,357.63,0.011219252236838395
363.2,26767830,361.68,363.87,360.55,0.007405763736721083
360.69,24847330,362.3,364.79,360.362,-0.006910792951541844
369.67,28065160,361.49,370.1,361.07,0.02489672572014756
366.68,19986510,368.22,368.47,365.9,-0.00808829496578034
370.27,27683860,371.01,371.95,367.3454,0.009790553070797348
369.67,26860100,371.28,373.13,367.11,-0.0016204391390065576
376.17,27182320,370.96,376.35,370.18,0.017583249925609223
369.85,40325370,373.61,374.37,367.0,-0.016800914480155194
377.44,52528960,371.22,378.87,371.0,0.020521833175611626
373.07,28423150,375.67,376.2215,371.12,-0.01157799915218316
377.85,23361180,378.0,379.7899,374.965,0.012812608893773447
377.43,10176650,377.33,377.97,375.135,-0.0011115522032553171
378.61,22179230,376.78,380.64,376.2,0.0031264075457702045
382.7,20453110,378.35,383.0,378.16,0.0108026729352102
378.85,28963400,383.76,384.3,377.44,-0.01006009929448648
378.91,30554420,378.49,380.09,375.47,0.0001583740266595246
374.51,33040470,376.76,378.16,371.31,-0.011612256208598404
369.14,32063310,369.1,369.52,362.9,-0.014338735948305814
372.52,23065040,366.45,373.075,365.621,0.009156417619331503
368.8,21182070,373.54,374.18,368.03,-0.00998604101793188
370.95,23118860,368.23,371.4527,366.32,0.005829718004338291
374.23,20154370,369.2,374.46,368.23,0.008842162016444277
371.3,27708760,368.48,371.6,366.1,-0.007829409721294422
374.38,24838250,370.85,374.42,370.46,0.008295179100457739
