,Date,Close,High,Low,Open,Volume
45,2014-03-10,16.623027801513672,16.698484183012084,16.542247369164507,16.54287441661081,178584000
46,2014-03-11,16.784893035888672,16.867863929397505,16.675308584518362,16.764855949695274,279224400
47,2014-03-12,16.801177978515625,16.824346961519087,16.656840030128013,16.735428297461997,199326400
48,2014-03-13,16.614574432373047,16.896675569220495,16.567922099833726,16.82716861011675,257742800
49,2014-03-14,16.427961349487305,16.622081788534842,16.37504692563674,16.556330454211828,237199200
50,2014-03-17,16.49214744567871,16.593277629090263,16.464281465080933,16.52220558352603,199544800
51,2014-03-18,16.638051986694336,16.655898589629924,16.443931511851442,16.46584806995851,209647200
52,2014-03-19,16.6336669921875,16.78958939406625,16.56290596564854,16.664977550860925,224756000
53,2014-03-20,16.553516387939453,16.67781723639409,16.51124838079313,16.59077470486462,208398400
54,2014-03-21,16.684078216552734,16.711631513660077,16.47931297458338,16.654647121614857,374046400
55,2014-03-24,16.8819637298584,16.922979330565454,16.752653140373354,16.857855004227744,355700800
56,2014-03-25,17.063552856445312,17.087348884306586,16.894479160630738,16.95428275394523,282293200
57,2014-03-26,16.90043067932129,17.189108253275002,16.871626629941787,17.111459719602884,299768000
58,2014-03-27,16.827787399291992,16.95428038390379,16.754523200360545,16.90794075717808,222031600
59,2014-03-28,16.809003829956055,16.874128130430705,16.72728534872524,16.854716416968557,200564000
60,2014-03-31,16.805253982543945,16.932685094374126,16.77989116313626,16.88321522279077,168669200
61,2014-04-01,16.95897674560547,16.965865904979335,16.80618455459905,16.837180755403264,200760000
62,2014-04-02,16.987154006958008,17.016272407783163,16.915454919500686,16.98183163014473,180420800
63,2014-04-03,16.86943244934082,16.98559171221968,16.83342655587087,16.950838241273715,162344000
64,2014-04-04,16.65120506286621,16.907319670045233,16.6123816286442,16.901371915909316,275251200
65,2014-04-07,16.389760971069336,16.62239380425792,16.3402928006814,16.532221074927534,289850400
66,2014-04-08,16.388832092285156,16.472742757424292,16.240422481579643,16.443624342001772,243888400
67,2014-04-09,16.604238510131836,16.609560887910494,16.344366684780752,16.363778398143133,206169600
68,2014-04-10,16.390085220336914,16.664359168423736,16.380378524069567,16.615514671496012,239652000
69,2014-04-11,16.2689151763916,16.369732713075766,16.191579315319128,16.249814472801745,271717600
70,2014-04-14,16.333728790283203,16.34875619499227,16.193773438470114,16.340616281102903,205674000
71,2014-04-15,16.21725082397461,16.33247037162966,16.009666353477282,16.289576983006793,266490000
72,2014-04-16,16.25012969970703,16.31525402277525,16.09765012756366,16.220071548078554,214765600
73,2014-04-17,16.435789108276367,16.524084055744872,16.256070665374935,16.281119114603747,284334400
74,2014-04-21,16.630855560302734,16.661224723198217,16.40511011174506,16.448317862500442,182548800
75,2014-04-22,16.64745330810547,16.651523265065663,16.484641652682242,16.541311706641945,202563200
76,2014-04-23,16.429838180541992,16.629595344222544,16.420444177833563,16.5647837484627,394940000
77,2014-04-24,17.776790618896484,17.846611916399848,17.55636928404183,17.790567265848544,759911600
78,2014-04-25,17.90735626220703,17.90891970034726,17.657503798261427,17.675348730702616,390275200
79,2014-04-28,18.60087013244629,18.652844839060418,17.926454713430616,17.934283609494937,669485600
80,2014-04-29,18.545759201049805,18.660040656952226,18.457465928447338,18.58990667341407,337377600
81,2014-04-30,18.475627899169922,18.76806272484571,18.466548253319896,18.55546858610309,456640800
82,2014-05-01,18.519155502319336,18.6231032650978,18.35884870560782,18.5354353288843,244048000
83,2014-05-02,18.553586959838867,18.60431090548344,18.463728574640463,18.546074097212163,191514400
84,2014-05-05,18.81596565246582,18.817219747186698,18.472810222180915,18.47719453732511,287067200
85,2014-05-06,18.610891342163086,18.923988691063073,18.610891342163086,18.84227019103321,374564400
86,2014-05-07,18.545759201049805,18.701056237197022,18.401733966705766,18.63718436577174,282864400
87,2014-05-08,18.512706756591797,18.71483914542245,18.46264615132555,18.520892133000373,230297200
88,2014-05-09,18.435565948486328,18.457919352961596,18.27152888462374,18.404080504015184,291597600
89,2014-05-12,18.665088653564453,18.691220310367743,18.49412563924912,18.496960590241358,213208800
90,2014-05-13,18.694372177124023,18.718929987599843,18.598030902969803,18.638959466118852,159737200
91,2014-05-14,18.697834014892578,18.808975540723143,18.630772114763975,18.65249665277921,166404000
92,2014-05-15,18.538837432861328,18.783788339930922,18.514279623476515,18.72396850927881,230846000
93,2014-05-16,18.812437057495117,18.813065925623846,18.431156328806736,18.532851367377322,276256400
94,2014-05-19,19.03535270690918,19.121620315764787,18.806772548728883,18.82314498235966,317755200
95,2014-05-20,19.039133071899414,19.09234138526683,18.913823492029827,19.032835981343197,234836000
96,2014-05-21,19.089509963989258,19.101788030663624,18.9557005600069,19.011427714994817,196859600
97,2014-05-22,19.11972999572754,19.200961612665697,19.01992490661594,19.098636006191434,200760000
98,2014-05-23,19.335712432861328,19.354603698631124,19.094539824996453,19.1190976297644,232209600
99,2014-05-27,19.69778823852539,19.705028629590725,19.382940522450212,19.39081146313225,348866000
100,2014-05-28,19.64678382873535,19.830024921182673,19.639541755773436,19.710067473498444,315481600
101,2014-05-29,20.0047664642334,20.051679363060007,19.76516766117251,19.76768649710234,376474000
102,2014-05-30,19.929832458496094,20.28151607705037,19.80074464679829,20.0866257823449,564020800
103,2014-06-02,19.792875289916992,19.987451166093326,19.59924439760152,19.96006008585592,369350800
104,2014-06-03,20.072771072387695,20.11055360704264,19.78027842949663,19.786889952694814,292709200
105,2014-06-04,20.30197525024414,20.3986342840158,20.027743390161444,20.06961860242637,335482000
106,2014-06-05,20.38163948059082,20.445239250262855,20.232402647958853,20.345432473390424,303805600
107,2014-06-06,20.325592041015625,20.504742116815294,20.290960574568242,20.461921912671333,349938400
108,2014-06-09,20.650836944580078,20.690507777805536,20.221070985859484,20.430443800320027,301660000
109,2014-06-10,20.77204704284668,20.948362173091073,20.622179686578654,20.877836457286456,251108000
110,2014-06-11,20.68609619140625,20.88445031473544,20.600143018207916,20.745601587672063,182724000
111,2014-06-12,20.3400821685791,20.743402000013194,20.254128982400182,20.725770146062096,218996000
112,2014-06-13,20.11748504638672,20.373141889488387,20.029327456301104,20.320246326557314,218100000
113,2014-06-16,20.32023811340332,20.441454960960172,20.15494332935243,20.16816805547304,142244000
114,2014-06-17,20.293790817260742,20.43043342114569,20.232081037252648,20.344480273067933,118904000
115,2014-06-18,20.31583023071289,20.340073599315392,20.132903606335987,20.335664796951974,134056000
116,2014-06-19,20.245311737060547,20.342285246010572,20.1307063753076,20.340080844043698,142112000
117,2014-06-20,20.035934448242188,20.397378942164792,20.033730046770586,20.243102787000094,403592000
118,2014-06-23,20.018301010131836,20.1924117203212,19.96760986910333,20.126293133147588,174776000
119,2014-06-24,19.8970947265625,20.218868546647094,19.877260148757163,20.00067978345635,156144000
120,2014-06-25,19.914716720581055,19.9896495526903,19.75823785223624,19.88165742581174,147476000
121,2014-06-26,20.03373146057129,20.066790759115726,19.791299407021693,19.91692339631794,130516000
122,2014-06-27,20.271751403808594,20.276158524512645,20.00507436091625,20.01609468487441,256116000
123,2014-06-30,20.48113250732422,20.657447674175703,20.296001413983557,20.298205815972363,197929200
124,2014-07-01,20.611164093017578,20.732380983077007,20.525210909690376,20.611164093017578,152892000
125,2014-07-02,20.602340698242188,20.730167374713112,20.516385871621686,20.68829384339735,113860000
126,2014-07-03,20.72356605529785,20.738993507370303,20.540639351105796,20.644224392792047,91567200
127,2014-07-07,21.15111541748047,21.155522537414612,20.738979922837697,20.74779584417105,225872000
128,2014-07-08,21.01447868347168,21.334049640737646,20.699316529183545,21.2172399023445,260888000
129,2014-07-09,21.023292541503906,21.146712109301095,20.884445527732073,21.034312866399585,145744000
130,2014-07-10,20.94615936279297,21.058560308899263,20.611160926172676,20.66405647814377,158744000
131,2014-07-11,20.98583221435547,21.133495194581883,20.906490560196143,21.01668711525454,136072000
132,2014-07-14,21.25691795349121,21.353891474406172,21.080604448105923,21.126886806324546,171240000
133,2014-07-15,21.007862091064453,21.345063134474767,20.943947915034386,21.334044492620436,181911600
134,2014-07-16,20.888856887817383,21.400168791479793,20.880040962404912,21.371518294988643,213585200
135,2014-07-17,20.51639175415039,20.999053154923786,20.401788088239073,20.943954882925574,229192000
136,2014-07-18,20.811723709106445,20.880045042571453,20.500968583089143,20.63320580865082,199952000
137,2014-07-21,20.70372772216797,20.937343862991217,20.65524097260861,20.93513946124783,156316000
138,2014-07-22,20.875633239746094,20.913099660571635,20.743397725295726,20.866817314587298,220788000
139,2014-07-23,21.42000389099121,21.57207397213937,20.974808929688294,21.02990719945093,371672000
140,2014-07-24,21.384737014770508,21.4486511999773,21.250297122001992,21.38694141604398,182916000
141,2014-07-25,21.525793075561523,21.56325949796906,21.298788457901203,21.345070805839786,173876000
142,2014-07-28,21.82332420349121,21.871810954928645,21.499347756230563,21.55885315388001,221272000
143,2014-07-29,21.68226432800293,21.91588206856673,21.65361384122499,21.891638702267983,172572000
144,2014-07-30,21.631576538085938,21.752791697428666,21.525787142338356,21.69549071946973,132040000
145,2014-07-31,21.069583892822266,21.47731086640207,21.010078484739985,21.413398335355488,227372000
146,2014-08-01,21.186389923095703,21.29438376205593,20.895471073288718,20.915307328360086,194044000
147,2014-08-04,21.0673770904541,21.285567485319103,20.97481238555345,21.239285132868776,159832000
148,2014-08-05,20.963790893554688,21.087210483338943,20.796291677800482,21.016684763252826,223732000
149,2014-08-06,20.928525924682617,21.043131263794546,20.87342765665803,20.882243581317848,154232000
150,2014-08-07,20.926311492919922,21.25189937068604,20.842144470650428,21.025981010015556,186844000
151,2014-08-08,20.983896255493164,21.00161580542935,20.660522073389608,20.877582335534637,167460000
152,2014-08-11,21.260761260986328,21.280696180286014,21.00604818216971,21.10128866590707,146340000
153,2014-08-12,21.256324768066406,21.457879117998683,21.176588498471734,21.271828948830425,135180000
154,2014-08-13,21.53762435913086,21.53762435913086,21.271837809654052,21.29620177383622,127664000
155,2014-08-14,21.59520721435547,21.61071139809568,21.44016537695335,21.55755443810485,112464000
156,2014-08-15,21.70153045654297,21.748043024121962,21.453461739625112,21.683810900371004,195804000
157,2014-08-18,21.962886810302734,22.00939937537137,21.70152928527673,21.814487647659224,190288000
158,2014-08-19,22.26632308959961,22.2995468285801,21.998321190861535,22.018256110181657,277596000
159,2014-08-20,22.27518081665039,22.39035451937987,22.137856830085386,22.246387813425372,210796000
160,2014-08-21,22.27739906311035,22.35713536370454,22.173298799010734,22.275183696474507,133912000
161,2014-08-22,22.441301345825195,22.474525086989043,22.19101898340625,22.21316758090559,176736000
162,2014-08-25,22.490020751953125,22.629558384169915,22.43243306841312,22.545393069633775,161080000
163,2014-08-26,22.34606170654297,22.481170353211702,22.33941729602315,22.4634507986057,132608000
164,2014-08-27,22.62070083618164,22.718156665633426,22.303971080292538,22.374847586304057,209476000
165,2014-08-28,22.647287368774414,22.76467646080215,22.494459167545237,22.501103578063073,273840000
166,2014-08-29,22.70265769958496,22.791253774915113,22.636210220629952,22.78239399839914,178380000
167,2014-09-02,22.87985610961914,22.977310298296782,22.751391849737193,22.826697435980375,214256000
168,2014-09-03,21.914155960083008,22.857699336961186,21.83441966206097,22.835550740806077,501684000
169,2014-09-04,21.732532501220703,22.168865038439286,21.65944062068559,21.894218757136017,342872000
170,2014-09-05,21.920799255371094,22.013824368390367,21.77461548648696,21.88314647483893,233828000
171,2014-09-08,21.78569221496582,21.99610641780371,21.717031058428542,21.99389274102029,185426800
172,2014-09-09,21.703739166259766,22.831120744681353,21.29398424008736,21.945163416814754,759385200
173,2014-09-10,22.37042236328125,22.394786324803853,21.65279740616587,21.708169738748246,403478400
174,2014-09-11,22.46566390991211,22.46787927647288,22.064768743720794,22.23974552577109,249412400
175,2014-09-12,22.516603469848633,22.633992530669406,22.388139267889212,22.416932269088687,250504400
176,2014-09-15,22.509960174560547,22.824476309876097,22.467878350617436,22.771317653585598,245266000
177,2014-09-16,22.339412689208984,22.42800875413906,21.903078463537607,22.104634553499263,267632400
178,2014-09-17,22.49889373779297,22.547621676339542,22.279618014333394,22.430230874463696,243706000
179,2014-09-18,22.545398712158203,22.669432194059915,22.494455423617456,22.576407082633633,149197600
180,2014-09-19,22.36156463623047,22.66943469841161,22.259679737722937,22.65614587811965,283609600
181,2014-09-22,22.383708953857422,22.622917812357,22.277395032188267,22.547612258660457,211153600
182,2014-09-23,22.733661651611328,22.800109117644737,22.268534458865226,22.281823276140205,253608800
183,2014-09-24,22.536540985107422,22.78017892806158,22.414721168715538,22.627352428204933,240687200
184,2014-09-25,21.677160263061523,22.306189118025085,21.64393652723922,22.261891930148277,400368000
185,2014-09-26,22.31505012512207,22.31505012512207,21.794550534611176,21.82334353933723,249482000
186,2014-09-29,22.173297882080078,22.246389769573792,21.845492916545258,21.849923649633723,199065200
187,2014-09-30,22.31505012512207,22.490026899602316,22.266322201870672,22.328338944252636,221056400
188,2014-10-01,21.96731185913086,22.301761221224655,21.860996237001952,22.27961093631858,205965200
189,2014-10-02,22.12679100036621,22.197667539499417,21.71482058858257,21.987251599382404,191031200
190,2014-10-03,22.064767837524414,22.195445732140243,21.936303619548877,22.024899690215783,173878400
191,2014-10-06,22.064767837524414,22.29290157885679,22.020468957276215,22.13785803273233,148204800
192,2014-10-07,21.8720703125,22.175511288718333,21.867641269632532,22.022683117434948,168376800
193,2014-10-08,22.32613182067871,22.394792992779063,21.77462200727077,21.874293249493526,229618800
194,2014-10-09,22.374855041503906,22.676080714877177,22.28404528002669,22.490030458291795,309506000
195,2014-10-10,22.310623168945312,22.598558312627652,22.2153826799987,22.301763392086368,265326400
196,2014-10-13,22.106855392456055,22.543189759496585,22.106855392456055,22.443520210301408,214333600
197,2014-10-14,21.8720703125,22.26410566470291,21.83220216737518,22.235312661490862,254754400
198,2014-10-15,21.60407257080078,21.96067057878308,21.081357541329698,21.69931306404754,403734400
199,2014-10-16,21.32056427001953,21.643938502555027,21.132298669617093,21.163307041926693,288618000
200,2014-10-17,21.632858276367188,21.927439433917193,21.44237735417915,21.595205503100267,272718800
201,2014-10-20,22.095775604248047,22.14007279345479,21.754681839901878,21.77683043450525,310069200
202,2014-10-21,22.696006774902344,22.81782486491326,22.430218625204787,22.81782486491326,378495600
203,2014-10-22,22.811189651489258,23.059258353231208,22.72480893272273,22.777965908156798,273052400
204,2014-10-23,23.21872901916504,23.26745694664923,22.952940784659347,23.052612006285095,284298800
205,2014-10-24,23.305110931396484,23.364912315589294,23.152282730927475,23.29625115414019,188215600
206,2014-10-27,23.280742645263672,23.36269430230104,23.189931212614475,23.223154948701485,136750800
207,2014-10-28,23.641769409179688,23.641769409179688,23.333899391317125,23.344974533185894,192243600
208,2014-10-29,23.774662017822266,23.781308116660963,23.55760343764672,23.621835541119296,210751600
209,2014-10-30,23.69493293762207,23.77688292092647,23.45572401860598,23.690502204031173,162619200
210,2014-10-31,23.920846939086914,23.929706714806848,23.74587017073443,23.923062305474254,178557200
211,2014-11-03,24.23093032836914,24.43027104102753,23.92306032930813,23.969572880623538,209130400
212,2014-11-04,24.053741455078125,24.250866828140467,23.858831448519158,24.222073822914677,166297600
213,2014-11-05,24.111337661743164,24.208793544319455,23.949649646544326,24.164494647771086,149743600
214,2014-11-06,24.180294036865234,24.20031540259237,23.980090562538198,24.158049394957494,139874000
215,2014-11-07,24.24924659729004,24.31820547349943,24.146919920697876,24.191409189770354,134766000
216,2014-11-10,24.209205627441406,24.320430497514565,24.173612854382714,24.25146992400256,108782000
217,2014-11-11,24.40273666381836,24.41385983007523,24.11355300986559,24.180286915936126,109769200
218,2014-11-12,24.74753189086914,24.787572909230523,24.329327019105477,24.33155029440126,187769600
219,2014-11-13,25.096773147583008,25.236915836781723,24.825384263000647,24.86987521785798,238091600
220,2014-11-14,25.399314880371094,25.40153985328154,24.738638790004103,25.17019188814972,176254400
221,2014-11-17,25.35704231262207,26.08890207213618,25.203553164700683,25.41932796072427,186986800
222,2014-11-18,25.686275482177734,25.73521470363487,25.33480443458291,25.34592760206211,176896000
223,2014-11-19,25.508312225341797,25.746333388090783,25.314782030538396,25.679599481907744,167476800
224,2014-11-20,25.87313461303711,25.9954826767841,25.548358122276355,25.561706263785165,173582000
225,2014-11-21,25.908723831176758,26.153418227862772,25.810845393639557,26.140071785346603,228717200
226,2014-11-24,26.389211654663086,26.420354482029627,25.942088905833423,25.993251394868395,189803200
227,2014-11-25,26.160093307495117,26.6383606651314,26.12672550167731,26.487094749626834,275361600
228,2014-11-26,26.471521377563477,26.493766014079615,26.211255566295023,26.23572517560987,163073200
229,2014-11-28,26.455947875976562,26.560499526230164,26.260192714051996,26.531579973598493,99257600
230,2014-12-01,25.5972957611084,26.527135896477063,24.75198592998884,26.429257451546537,335256000
231,2014-12-02,25.499414443969727,25.748558777021938,25.081209521461975,25.248046835351964,237395600
232,2014-12-03,25.788589477539062,25.88201792860209,25.60618082192048,25.748548470346876,172253600
233,2014-12-04,25.69072151184082,26.07111038600558,25.64623224008095,25.75300717116741,168178000
234,2014-12-05,25.58171844482422,25.82196455579757,25.5016364078331,25.801943197971433,153275600
235,2014-12-08,25.003355026245117,25.50386701953098,24.829844473451153,25.381518964531594,230659600
236,2014-12-09,25.385967254638672,25.426008279376155,24.324880947673904,24.51173962883448,240832000
237,2014-12-10,24.90324592590332,25.54835046501149,24.812042421573945,25.450473740506396,178261200
238,2014-12-11,24.829843521118164,25.31478407945516,24.767556160952953,24.97221123575315,165606800
239,2014-12-12,24.409412384033203,24.885454724372813,24.376044581322923,24.57179975491591,224112400
240,2014-12-15,24.07573890686035,24.825393531661792,23.657532260844235,24.625188402947376,268872400
241,2014-12-16,23.74651336669922,24.505067910425435,23.637513452679013,23.66198306358354,243162800
242,2014-12-17,24.338232040405273,24.433883819662668,23.762086208840998,23.828821823886408,213647200
243,2014-12-18,25.0589656829834,25.0589656829834,24.616291137915105,24.88545514256251,236024800
244,2014-12-19,24.86543083190918,25.190207237760504,24.838737950184573,24.97220745027793,353719200
245,2014-12-22,25.12347412109375,25.24582045951917,24.90769760224333,24.94996359583662,180670000
246,2014-12-23,25.034503936767578,25.210239505178176,25.01670754314581,25.187994861729717,104113600
247,2014-12-24,24.916595458984375,25.07230959566175,24.916595458984375,25.04339174089504,57918400
248,2014-12-26,25.35704231262207,25.474940388980755,24.916592831238436,24.93661249077559,134884000
249,2014-12-29,25.339250564575195,25.53055577858332,25.292534625923235,25.312555984939333,110395600
250,2014-12-30,25.030052185058594,25.341482262354724,24.938848644348642,25.279196586326975,119526000
251,2014-12-31,24.55400276184082,25.16573957353902,24.51618671170804,25.096780694219614,165613600
252,2015-01-02,24.3204288482666,24.789797903918426,23.879977645896325,24.778674738802675,212818400
253,2015-01-05,23.635290145874023,24.169169980365208,23.44843313723857,24.089087920333668,257142000
254,2015-01-06,23.63751220703125,23.89777802149258,23.274918008457785,23.699797868903328,263188400
255,2015-01-07,23.968957901000977,24.06905959852298,23.73538501057401,23.846609873223667,160423600
256,2015-01-08,24.889902114868164,24.94773952442875,24.18028687717126,24.298186668971617,237458000
257,2015-01-09,24.916595458984375,25.192432657022927,24.516185254447116,25.0634114025435,214798000
258,2015-01-12,24.30263900756836,25.054518669777874,24.202537283196392,25.047845447774034,198603200
259,2015-01-13,24.51841163635254,25.092332396793072,24.227003007895863,24.787575629313356,268367600
260,2015-01-14,24.42498207092285,24.578471237079537,24.13579673076979,24.255919793733824,195826400
261,2015-01-15,23.7620849609375,24.48282175865421,23.726493879364345,24.469475315208914,240056000
262,2015-01-16,23.577449798583984,23.931145802676742,23.40171428294956,23.808797754717016,314053200
263,2015-01-20,24.184734344482422,24.240346775665593,23.690895684030792,23.988977500537363,199599600
264,2015-01-21,24.369369506835938,24.705267389677548,24.08463241623283,24.235898306145774,194303600
265,2015-01-22,25.003355026245117,25.018926442594392,24.40718956191167,24.52731264395913,215185600
266,2015-01-23,25.132373809814453,25.30365937266498,24.809820650066545,24.981107910074,185859200
267,2015-01-26,25.15906524658203,25.439352394096968,25.09233134289731,25.30143294436429,222460000
268,2015-01-27,24.278165817260742,25.021148872066853,24.25369620874828,25.007800732869285,382274800
269,2015-01-28,25.650678634643555,26.275763549784088,25.650678634643555,26.166761956683068,585908400
270,2015-01-29,26.449275970458984,26.513786602486178,25.70629291293627,25.875355200415914,337745600
271,2015-01-30,26.062211990356445,26.693968428529715,25.99325141784945,26.338049188914013,334982000
272,2015-02-02,26.389211654663086,26.509334716144085,25.821965844352427,26.260192097211768,250956400
273,2015-02-03,26.393665313720703,26.491542057577952,26.16231735133231,26.360297509087918,207662800
274,2015-02-04,26.596088409423828,26.807416665129097,26.31802625493535,26.360292245507747,280598800
275,2015-02-05,26.78591537475586,26.850680589228084,26.631818771223507,26.803780289484262,168984800
276,2015-02-06,26.56035614013672,26.85514855508198,26.45315812385905,26.803782448482234,174826400
277,2015-02-09,26.736797332763672,26.763595571123602,26.448704343406355,26.47550428562172,155559200
278,2015-02-10,27.25044059753418,27.279474284093233,26.835052713303483,26.837284763150453,248034000
279,2015-02-11,27.889162063598633,27.89809537590141,27.35764276049682,27.41794048872167,294247200
280,2015-02-12,28.242023468017578,28.46981869820003,28.043261932109434,28.15269203860986,297898000
281,2015-02-13,28.38047981262207,28.42514466366385,28.061121186494265,28.42514466366385,217088800
282,2015-02-17,28.5479736328125,28.782468344590505,28.344744655424268,28.472041346541108,252609600
283,2015-02-18,28.746740341186523,28.76013945726517,28.463113222584848,28.50331227467583,179566800
284,2015-02-19,28.686437606811523,28.815968060168334,28.659639377741044,28.693137164079143,149449600
285,2015-02-20,28.920930862426758,28.920930862426758,28.597106449370063,28.724401438686076,195793600
286,2015-02-23,29.70258331298828,29.70258331298828,28.956669632602775,29.037067738780927,283896400
287,2015-02-24,29.5172119140625,29.836572191192474,29.2938842881036,29.689175140209407,276912400
288,2015-02-25,28.76236915588379,29.389922771844976,28.619439583213403,29.380987756716305,298846800
289,2015-02-26,29.126392364501953,29.22688912773877,28.275514543942222,28.762367196280813,365150000
290,2015-02-27,28.688676834106445,29.15989840086983,28.63954446921471,29.03259998063847,248059200
291,2015-03-02,28.829362869262695,29.095123293554686,28.652935541380593,28.865096107826652,192386800
292,2015-03-03,28.889671325683594,28.92540457543186,28.606044193335897,28.800341609023185,151265200
293,2015-03-04,28.7065372467041,28.934332424614354,28.657408294321318,28.831603604573328,126665200
294,2015-03-05,28.23085594177246,28.753441952416384,28.085692593086318,28.71547665157921,226068400
295,2015-03-06,28.273284912109375,28.89190185712468,28.19735431616849,28.67527372751503,291368400
296,2015-03-09,28.393884658813477,28.936572761262916,27.9293626172482,28.577013311219282,354114000
297,2015-03-10,27.8065242767334,28.411741962376556,27.64796186054095,28.2308471234825,275426400
298,2015-03-11,27.299571990966797,27.864590683861785,27.2705400092887,27.860124880470842,275756000
299,2015-03-12,27.793127059936523,27.89362553089279,27.163343116592372,27.315205996029857,193450800
300,2015-03-13,27.6010684967041,28.005292775799237,27.375508755701606,27.78196508492979,207309200
301,2015-03-16,27.90479278564453,27.90479278564453,27.440272508651557,27.665832237473083,143497200
302,2015-03-17,28.371553421020508,28.434084909271395,28.061128030164138,28.11695995951032,204092400
303,2015-03-18,28.690902709960938,28.84499932962246,28.221914998124866,28.362610800519274,261083600
304,2015-03-19,28.474279403686523,28.86510284648222,28.451946976297766,28.75343900568345,183238000
305,2015-03-20,28.11695671081543,28.67527423591279,27.951694696124928,28.6417764452597,274780400
306,2015-03-23,28.409515380859375,28.552444966857443,28.25541872876409,28.38941670651046,150838800
307,2015-03-24,28.293376922607422,28.594867167108625,28.26434324133573,28.413974042720625,131369200
308,2015-03-25,27.554170608520508,28.322418430487524,27.554170608520508,28.259886948021393,206620800
309,2015-03-26,27.746231079101562,27.889160661047796,27.379973812382463,27.415707059796528,190291600
